MANDT,LIFNR,BUKRS,PERNR,ERDAT,ERNAM,SPERR,LOEVM,ZUAWA,AKONT,BEGRU,VZSKZ,ZWELS,XVERR,ZAHLS,ZTERM,EIKTO,ZSABE,KVERM,FDGRV,BUSAB,LNRZE,LNRZB,ZINDT,ZINRT,DATLZ,XDEZV,WEBTR,KULTG,REPRF,TOGRU,HBKID,XPORE,QSZNR,QSZDT,QSSKZ,BLNKZ,MINDK,ALTKN,ZGRUP,MGRUP,UZAWE,QSREC,QSBGR,QLAND,XEDIP,FRGRP,TOGRR,TLFNS,INTAD,XLFZB,GUZTE,CERDT,CONFS,UPDAT,UPTIM,NODEL,AVSND,AD_HASH
100,1000004806,1874,00004757,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4757,CLERK,Auto Generated,PLAN,01,1000004806,1000004806,20260213,12,20260213,N,4005.55,70,N,T001,HB01,N,"","","","","",OLD4757,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004806,2418,00004758,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4758,CLERK,Auto Generated,PLAN,01,1000004806,1000004806,20260213,12,20260213,N,410.34,22,N,T001,HB01,N,"","","","","",OLD4758,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004806,7019,00004759,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4759,CLERK,Auto Generated,PLAN,01,1000004806,1000004806,20260213,12,20260213,N,355.90,0,N,T001,HB01,N,"","","","","",OLD4759,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004807,4435,00004760,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4760,CLERK,Auto Generated,PLAN,01,1000004807,1000004807,20260213,12,20260213,N,2366.81,33,N,T001,HB01,N,"","","","","",OLD4760,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004808,2561,00004761,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4761,CLERK,Auto Generated,PLAN,01,1000004808,1000004808,20260213,12,20260213,N,2180.36,32,N,T001,HB01,N,"","","","","",OLD4761,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004811,1764,00004762,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4762,CLERK,Auto Generated,PLAN,01,1000004811,1000004811,20260213,12,20260213,N,8738.84,17,N,T001,HB01,N,"","","","","",OLD4762,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004814,4573,00004763,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4763,CLERK,Auto Generated,PLAN,01,1000004814,1000004814,20260213,12,20260213,N,48.17,69,N,T001,HB01,N,"","","","","",OLD4763,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004815,2173,00004764,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4764,CLERK,Auto Generated,PLAN,01,1000004815,1000004815,20260213,12,20260213,N,6394.50,70,N,T001,HB01,N,"","","","","",OLD4764,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004821,3030,00004765,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4765,CLERK,Auto Generated,PLAN,01,1000004821,1000004821,20260213,12,20260213,N,6572.64,66,N,T001,HB01,N,"","","","","",OLD4765,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004821,4336,00004766,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4766,CLERK,Auto Generated,PLAN,01,1000004821,1000004821,20260213,12,20260213,N,7680.03,44,N,T001,HB01,N,"","","","","",OLD4766,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004823,9633,00004767,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4767,CLERK,Auto Generated,PLAN,01,1000004823,1000004823,20260213,12,20260213,N,671.14,47,N,T001,HB01,N,"","","","","",OLD4767,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004825,8979,00004768,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4768,CLERK,Auto Generated,PLAN,01,1000004825,1000004825,20260213,12,20260213,N,3276.06,54,N,T001,HB01,N,"","","","","",OLD4768,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004826,9471,00004769,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4769,CLERK,Auto Generated,PLAN,01,1000004826,1000004826,20260213,12,20260213,N,4725.32,19,N,T001,HB01,N,"","","","","",OLD4769,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004826,9739,00004770,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4770,CLERK,Auto Generated,PLAN,01,1000004826,1000004826,20260213,12,20260213,N,944.52,6,N,T001,HB01,N,"","","","","",OLD4770,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004828,5331,00004771,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4771,CLERK,Auto Generated,PLAN,01,1000004828,1000004828,20260213,12,20260213,N,7293.86,89,N,T001,HB01,N,"","","","","",OLD4771,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004828,7529,00004772,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4772,CLERK,Auto Generated,PLAN,01,1000004828,1000004828,20260213,12,20260213,N,7287.08,45,N,T001,HB01,N,"","","","","",OLD4772,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004830,1405,00004773,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4773,CLERK,Auto Generated,PLAN,01,1000004830,1000004830,20260213,12,20260213,N,6923.52,92,N,T001,HB01,N,"","","","","",OLD4773,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004830,4558,00004774,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4774,CLERK,Auto Generated,PLAN,01,1000004830,1000004830,20260213,12,20260213,N,301.42,75,N,T001,HB01,N,"","","","","",OLD4774,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004831,5561,00004775,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4775,CLERK,Auto Generated,PLAN,01,1000004831,1000004831,20260213,12,20260213,N,5956.85,62,N,T001,HB01,N,"","","","","",OLD4775,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004834,2388,00004776,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4776,CLERK,Auto Generated,PLAN,01,1000004834,1000004834,20260213,12,20260213,N,1683.04,25,N,T001,HB01,N,"","","","","",OLD4776,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004834,8049,00004777,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4777,CLERK,Auto Generated,PLAN,01,1000004834,1000004834,20260213,12,20260213,N,8637.32,15,N,T001,HB01,N,"","","","","",OLD4777,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004835,3962,00004778,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4778,CLERK,Auto Generated,PLAN,01,1000004835,1000004835,20260213,12,20260213,N,7388.51,51,N,T001,HB01,N,"","","","","",OLD4778,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004836,1496,00004779,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4779,CLERK,Auto Generated,PLAN,01,1000004836,1000004836,20260213,12,20260213,N,276.47,71,N,T001,HB01,N,"","","","","",OLD4779,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004837,10650,00004780,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4780,CLERK,Auto Generated,PLAN,01,1000004837,1000004837,20260213,12,20260213,N,3534.32,74,N,T001,HB01,N,"","","","","",OLD4780,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004838,10240,00004781,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4781,CLERK,Auto Generated,PLAN,01,1000004838,1000004838,20260213,12,20260213,N,624.62,40,N,T001,HB01,N,"","","","","",OLD4781,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004839,4750,00004782,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4782,CLERK,Auto Generated,PLAN,01,1000004839,1000004839,20260213,12,20260213,N,4637.55,28,N,T001,HB01,N,"","","","","",OLD4782,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004840,5719,00004783,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4783,CLERK,Auto Generated,PLAN,01,1000004840,1000004840,20260213,12,20260213,N,6422.54,96,N,T001,HB01,N,"","","","","",OLD4783,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004840,6623,00004784,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4784,CLERK,Auto Generated,PLAN,01,1000004840,1000004840,20260213,12,20260213,N,3972.19,92,N,T001,HB01,N,"","","","","",OLD4784,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004840,9356,00004785,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4785,CLERK,Auto Generated,PLAN,01,1000004840,1000004840,20260213,12,20260213,N,6898.84,19,N,T001,HB01,N,"","","","","",OLD4785,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004842,6124,00004786,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4786,CLERK,Auto Generated,PLAN,01,1000004842,1000004842,20260213,12,20260213,N,523.17,16,N,T001,HB01,N,"","","","","",OLD4786,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004843,3825,00004787,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4787,CLERK,Auto Generated,PLAN,01,1000004843,1000004843,20260213,12,20260213,N,5893.29,72,N,T001,HB01,N,"","","","","",OLD4787,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004844,2649,00004788,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4788,CLERK,Auto Generated,PLAN,01,1000004844,1000004844,20260213,12,20260213,N,1205.46,30,N,T001,HB01,N,"","","","","",OLD4788,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004844,5353,00004789,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4789,CLERK,Auto Generated,PLAN,01,1000004844,1000004844,20260213,12,20260213,N,1465.09,1,N,T001,HB01,N,"","","","","",OLD4789,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004844,9232,00004790,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4790,CLERK,Auto Generated,PLAN,01,1000004844,1000004844,20260213,12,20260213,N,4186.25,7,N,T001,HB01,N,"","","","","",OLD4790,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004845,8570,00004791,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4791,CLERK,Auto Generated,PLAN,01,1000004845,1000004845,20260213,12,20260213,N,9388.50,63,N,T001,HB01,N,"","","","","",OLD4791,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004846,4734,00004792,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4792,CLERK,Auto Generated,PLAN,01,1000004846,1000004846,20260213,12,20260213,N,4828.84,51,N,T001,HB01,N,"","","","","",OLD4792,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004847,6938,00004793,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4793,CLERK,Auto Generated,PLAN,01,1000004847,1000004847,20260213,12,20260213,N,8394.79,16,N,T001,HB01,N,"","","","","",OLD4793,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004848,9033,00004794,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4794,CLERK,Auto Generated,PLAN,01,1000004848,1000004848,20260213,12,20260213,N,8016.46,54,N,T001,HB01,N,"","","","","",OLD4794,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004848,9810,00004795,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4795,CLERK,Auto Generated,PLAN,01,1000004848,1000004848,20260213,12,20260213,N,3282.69,19,N,T001,HB01,N,"","","","","",OLD4795,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004849,1980,00004796,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4796,CLERK,Auto Generated,PLAN,01,1000004849,1000004849,20260213,12,20260213,N,4718.89,40,N,T001,HB01,N,"","","","","",OLD4796,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004851,1199,00004797,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4797,CLERK,Auto Generated,PLAN,01,1000004851,1000004851,20260213,12,20260213,N,5145.50,98,N,T001,HB01,N,"","","","","",OLD4797,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004851,9910,00004798,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4798,CLERK,Auto Generated,PLAN,01,1000004851,1000004851,20260213,12,20260213,N,3608.12,29,N,T001,HB01,N,"","","","","",OLD4798,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004851,10682,00004799,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4799,CLERK,Auto Generated,PLAN,01,1000004851,1000004851,20260213,12,20260213,N,306.48,20,N,T001,HB01,N,"","","","","",OLD4799,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004852,7285,00004800,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4800,CLERK,Auto Generated,PLAN,01,1000004852,1000004852,20260213,12,20260213,N,5754.97,67,N,T001,HB01,N,"","","","","",OLD4800,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004852,8989,00004801,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4801,CLERK,Auto Generated,PLAN,01,1000004852,1000004852,20260213,12,20260213,N,3773.70,45,N,T001,HB01,N,"","","","","",OLD4801,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004853,6237,00004802,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4802,CLERK,Auto Generated,PLAN,01,1000004853,1000004853,20260213,12,20260213,N,1626.25,31,N,T001,HB01,N,"","","","","",OLD4802,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004855,5311,00004803,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4803,CLERK,Auto Generated,PLAN,01,1000004855,1000004855,20260213,12,20260213,N,243.30,7,N,T001,HB01,N,"","","","","",OLD4803,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004855,7734,00004804,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4804,CLERK,Auto Generated,PLAN,01,1000004855,1000004855,20260213,12,20260213,N,5693.43,42,N,T001,HB01,N,"","","","","",OLD4804,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004855,9635,00004805,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4805,CLERK,Auto Generated,PLAN,01,1000004855,1000004855,20260213,12,20260213,N,5892.19,67,N,T001,HB01,N,"","","","","",OLD4805,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004859,2135,00004806,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4806,CLERK,Auto Generated,PLAN,01,1000004859,1000004859,20260213,12,20260213,N,6828.69,46,N,T001,HB01,N,"","","","","",OLD4806,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004859,9713,00004807,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4807,CLERK,Auto Generated,PLAN,01,1000004859,1000004859,20260213,12,20260213,N,4701.99,41,N,T001,HB01,N,"","","","","",OLD4807,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004860,7549,00004808,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4808,CLERK,Auto Generated,PLAN,01,1000004860,1000004860,20260213,12,20260213,N,1830.54,66,N,T001,HB01,N,"","","","","",OLD4808,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004863,1164,00004809,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4809,CLERK,Auto Generated,PLAN,01,1000004863,1000004863,20260213,12,20260213,N,1255.64,76,N,T001,HB01,N,"","","","","",OLD4809,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004864,8766,00004810,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4810,CLERK,Auto Generated,PLAN,01,1000004864,1000004864,20260213,12,20260213,N,1493.98,54,N,T001,HB01,N,"","","","","",OLD4810,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004871,4999,00004811,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4811,CLERK,Auto Generated,PLAN,01,1000004871,1000004871,20260213,12,20260213,N,4337.93,74,N,T001,HB01,N,"","","","","",OLD4811,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004872,10400,00004812,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4812,CLERK,Auto Generated,PLAN,01,1000004872,1000004872,20260213,12,20260213,N,3681.10,57,N,T001,HB01,N,"","","","","",OLD4812,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004873,2946,00004813,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4813,CLERK,Auto Generated,PLAN,01,1000004873,1000004873,20260213,12,20260213,N,6101.21,4,N,T001,HB01,N,"","","","","",OLD4813,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004873,4804,00004814,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4814,CLERK,Auto Generated,PLAN,01,1000004873,1000004873,20260213,12,20260213,N,762.06,27,N,T001,HB01,N,"","","","","",OLD4814,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004874,2033,00004815,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4815,CLERK,Auto Generated,PLAN,01,1000004874,1000004874,20260213,12,20260213,N,9057.45,40,N,T001,HB01,N,"","","","","",OLD4815,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004874,8120,00004816,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4816,CLERK,Auto Generated,PLAN,01,1000004874,1000004874,20260213,12,20260213,N,3767.97,24,N,T001,HB01,N,"","","","","",OLD4816,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004874,10863,00004817,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4817,CLERK,Auto Generated,PLAN,01,1000004874,1000004874,20260213,12,20260213,N,774.95,54,N,T001,HB01,N,"","","","","",OLD4817,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004875,4429,00004818,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4818,CLERK,Auto Generated,PLAN,01,1000004875,1000004875,20260213,12,20260213,N,7505.55,46,N,T001,HB01,N,"","","","","",OLD4818,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004875,5519,00004819,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4819,CLERK,Auto Generated,PLAN,01,1000004875,1000004875,20260213,12,20260213,N,1602.83,28,N,T001,HB01,N,"","","","","",OLD4819,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004879,5561,00004820,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4820,CLERK,Auto Generated,PLAN,01,1000004879,1000004879,20260213,12,20260213,N,7046.20,36,N,T001,HB01,N,"","","","","",OLD4820,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004880,2619,00004821,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4821,CLERK,Auto Generated,PLAN,01,1000004880,1000004880,20260213,12,20260213,N,5524.90,50,N,T001,HB01,N,"","","","","",OLD4821,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004882,8815,00004822,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4822,CLERK,Auto Generated,PLAN,01,1000004882,1000004882,20260213,12,20260213,N,7986.53,35,N,T001,HB01,N,"","","","","",OLD4822,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004883,4444,00004823,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4823,CLERK,Auto Generated,PLAN,01,1000004883,1000004883,20260213,12,20260213,N,9514.62,16,N,T001,HB01,N,"","","","","",OLD4823,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004883,10436,00004824,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4824,CLERK,Auto Generated,PLAN,01,1000004883,1000004883,20260213,12,20260213,N,6461.79,59,N,T001,HB01,N,"","","","","",OLD4824,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004885,2617,00004825,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4825,CLERK,Auto Generated,PLAN,01,1000004885,1000004885,20260213,12,20260213,N,2034.36,74,N,T001,HB01,N,"","","","","",OLD4825,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004885,4913,00004826,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4826,CLERK,Auto Generated,PLAN,01,1000004885,1000004885,20260213,12,20260213,N,5049.37,22,N,T001,HB01,N,"","","","","",OLD4826,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
100,1000004885,9979,00004827,20260213,DATA_GEN,"","",001,300000,A001,01,NEFT,N,"",0001,ACC4827,CLERK,Auto Generated,PLAN,01,1000004885,1000004885,20260213,12,20260213,N,5883.15,52,N,T001,HB01,N,"","","","","",OLD4827,01,01,01,"","",IND,N,REL1,TOL1,9999999999,vendor@test.com,N,0001,20260213,A,20260213,120000,N,N,HASH123
